Date Time Inlet_Pressure Outlet_Pressure Confining_Pressure Temperature
18.11.2020 01:35:08 46.4 46.4 201.21 13.3
18.11.2020 01:36:08 46.41 46.4 201.21 13.3
18.11.2020 01:37:08 46.4 46.4 201.2 13.3
18.11.2020 01:38:08 46.41 46.39 201.2 13.3
18.11.2020 01:39:08 46.41 46.41 201.2 13.3
18.11.2020 01:40:08 46.41 46.41 201.21 13.3
18.11.2020 01:41:08 46.4 46.41 201.21 13.3
18.11.2020 01:42:08 46.41 46.41 201.2 13.3
18.11.2020 01:43:08 46.4 46.4 201.2 13.3
18.11.2020 01:44:08 46.41 46.41 201.2 13.3
18.11.2020 01:45:08 46.38 46.4 201.2 13.3
18.11.2020 01:46:08 46.41 46.41 201.2 13.3
18.11.2020 01:47:08 46.42 46.4 201.2 13.3
18.11.2020 01:48:08 46.4 46.41 201.21 13.3
18.11.2020 01:49:08 46.4 46.4 201.2 13.3
18.11.2020 01:50:08 46.4 46.41 201.2 13.3
18.11.2020 01:51:08 46.4 46.4 201.21 13.3
18.11.2020 01:52:08 46.4 46.4 201.2 13.3
18.11.2020 01:53:08 46.38 46.39 201.2 13.3
18.11.2020 01:54:08 46.41 46.41 201.2 13.3
18.11.2020 01:55:08 46.4 46.4 201.2 13.3
18.11.2020 01:56:08 46.41 46.41 201.2 13.3
18.11.2020 01:57:08 46.41 46.4 201.21 13.3
18.11.2020 01:58:08 46.38 46.4 201.2 13.3
18.11.2020 01:59:08 46.4 46.4 201.21 13.3
18.11.2020 02:00:08 46.4 46.4 201.21 13.3
18.11.2020 02:01:08 46.4 46.41 201.2 13.3
18.11.2020 02:02:08 46.37 46.4 201.2 13.3
18.11.2020 02:03:08 46.4 46.39 201.2 13.3
18.11.2020 02:04:08 46.4 46.39 201.2 13.3
18.11.2020 02:05:08 46.41 46.41 201.2 13.3
18.11.2020 02:06:08 46.4 46.4 201.2 13.3
18.11.2020 02:07:08 46.4 46.41 201.2 13.3
18.11.2020 02:08:08 46.41 46.41 201.2 13.3
18.11.2020 02:09:08 46.37 46.4 201.2 13.3
18.11.2020 02:10:08 46.42 46.41 201.2 13.3
18.11.2020 02:11:08 46.38 46.39 201.2 13.3
18.11.2020 02:12:08 46.41 46.4 201.2 13.3
18.11.2020 02:13:08 46.38 46.41 201.2 13.3
18.11.2020 02:14:08 46.37 46.4 201.2 13.3
18.11.2020 02:15:08 46.38 46.41 201.2 13.3
18.11.2020 02:16:08 46.4 46.4 201.2 13.3
18.11.2020 02:17:08 46.41 46.41 201.2 13.3
18.11.2020 02:18:08 46.42 46.39 201.2 13.3
18.11.2020 02:19:08 46.4 46.41 201.2 13.3
18.11.2020 02:20:08 46.38 46.41 201.2 13.3
18.11.2020 02:21:08 46.37 46.4 201.2 13.3
18.11.2020 02:22:08 46.4 46.4 201.2 13.3
18.11.2020 02:23:08 46.4 46.41 201.2 13.3
18.11.2020 02:24:08 46.38 46.4 201.2 13.3
18.11.2020 02:25:08 46.43 46.4 201.2 13.3
18.11.2020 02:26:08 46.4 46.4 201.2 13.3
18.11.2020 02:27:08 46.42 46.41 201.21 13.3
18.11.2020 02:28:08 46.4 46.4 201.2 13.3
18.11.2020 02:29:08 46.41 46.41 201.2 13.3
18.11.2020 02:30:08 46.37 46.4 201.2 13.3
18.11.2020 02:31:08 46.38 46.41 201.2 13.3
18.11.2020 02:32:08 46.4 46.39 201.2 13.3
18.11.2020 02:33:08 46.38 46.4 201.21 13.3
18.11.2020 02:34:08 46.42 46.39 201.21 13.3
18.11.2020 02:35:08 46.38 46.39 201.2 13.3
18.11.2020 02:36:08 46.38 46.41 201.21 13.3
18.11.2020 02:37:08 46.38 46.4 201.2 13.3
18.11.2020 02:38:08 46.41 46.41 201.2 13.3
18.11.2020 02:39:08 46.4 46.4 201.2 13.3
18.11.2020 02:40:08 46.41 46.4 201.21 13.3
18.11.2020 02:41:08 46.38 46.4 201.21 13.3
18.11.2020 02:42:08 46.41 46.41 201.2 13.3
18.11.2020 02:43:08 46.4 46.4 201.2 13.3
18.11.2020 02:44:08 46.4 46.4 201.2 13.3
18.11.2020 02:45:08 46.38 46.4 201.2 13.3
18.11.2020 02:46:08 46.4 46.4 201.2 13.3
18.11.2020 02:47:08 46.41 46.39 201.2 13.3
18.11.2020 02:48:08 46.38 46.41 201.2 13.3
18.11.2020 02:49:08 46.41 46.39 201.2 13.3
18.11.2020 02:50:08 46.38 46.4 201.2 13.3
18.11.2020 02:51:08 46.4 46.4 201.2 13.3
18.11.2020 02:52:08 46.4 46.41 201.21 13.3
18.11.2020 02:53:08 46.4 46.41 201.21 13.3
18.11.2020 02:54:08 46.4 46.41 201.21 13.3
18.11.2020 02:55:08 46.41 46.4 201.21 13.3
18.11.2020 02:56:08 46.41 46.41 201.2 13.3
18.11.2020 02:57:08 46.38 46.39 201.2 13.3
18.11.2020 02:58:08 46.38 46.4 201.2 13.3
18.11.2020 02:59:08 46.4 46.39 201.21 13.3
18.11.2020 03:00:08 46.41 46.39 201.21 13.3
18.11.2020 03:01:08 46.38 46.4 201.2 13.3
18.11.2020 03:02:08 46.38 46.41 201.2 13.3
18.11.2020 03:03:08 46.38 46.4 201.21 13.3
18.11.2020 03:04:08 46.4 46.41 201.21 13.3
18.11.2020 03:05:08 46.42 46.4 201.2 13.3
18.11.2020 03:06:08 46.42 46.4 201.2 13.3
18.11.2020 03:07:08 46.41 46.4 201.2 13.3
18.11.2020 03:08:08 46.4 46.39 201.21 13.3
18.11.2020 03:09:08 46.41 46.4 201.2 13.3
18.11.2020 03:10:08 46.42 46.4 201.2 13.3
18.11.2020 03:11:08 46.38 46.4 201.2 13.3
18.11.2020 03:12:08 46.4 46.4 201.2 13.3
18.11.2020 03:13:08 46.4 46.41 201.2 13.3
18.11.2020 03:14:08 46.38 46.39 201.21 13.3
18.11.2020 03:15:08 46.4 46.4 201.2 13.3
18.11.2020 03:16:08 46.4 46.4 201.21 13.3
18.11.2020 03:17:08 46.4 46.39 201.2 13.3
18.11.2020 03:18:08 46.4 46.4 201.2 13.3
18.11.2020 03:19:08 46.4 46.4 201.2 13.3
18.11.2020 03:20:08 46.4 46.4 201.2 13.3
18.11.2020 03:21:08 46.4 46.41 201.2 13.3
18.11.2020 03:22:08 46.38 46.4 201.2 13.3
18.11.2020 03:23:08 46.38 46.4 201.2 13.3
18.11.2020 03:24:08 46.38 46.41 201.2 13.3
18.11.2020 03:25:08 46.42 46.41 201.2 13.3
18.11.2020 03:26:08 46.4 46.41 201.2 13.3
18.11.2020 03:27:08 46.42 46.41 201.2 13.3
18.11.2020 03:28:08 46.4 46.4 201.2 13.3
18.11.2020 03:29:08 46.42 46.4 201.2 13.3
18.11.2020 03:30:08 46.41 46.4 201.21 13.3
18.11.2020 03:31:08 46.4 46.4 201.21 13.3
18.11.2020 03:32:08 46.4 46.4 201.21 13.3
18.11.2020 03:33:08 46.41 46.4 201.2 13.3
18.11.2020 03:34:08 46.4 46.4 201.21 13.3
18.11.2020 03:35:08 46.37 46.41 201.2 13.3
18.11.2020 03:36:08 46.4 46.39 201.2 13.3
18.11.2020 03:37:08 46.37 46.4 201.2 13.3
18.11.2020 03:38:08 46.41 46.41 201.2 13.3
18.11.2020 03:39:08 46.4 46.4 201.2 13.3
18.11.2020 03:40:08 46.4 46.4 201.2 13.3
18.11.2020 03:41:08 46.38 46.39 201.2 13.3
18.11.2020 03:42:08 46.42 46.39 201.2 13.3
18.11.2020 03:43:08 46.38 46.41 201.2 13.3
18.11.2020 03:44:08 46.38 46.4 201.2 13.3
18.11.2020 03:45:08 46.4 46.41 201.2 13.3
18.11.2020 03:46:08 46.37 46.39 201.2 13.3
18.11.2020 03:47:08 46.4 46.39 201.2 13.3
18.11.2020 03:48:08 46.4 46.4 201.2 13.3
18.11.2020 03:49:08 46.4 46.39 201.2 13.3
18.11.2020 03:50:08 46.4 46.4 201.2 13.3
18.11.2020 03:51:08 46.37 46.4 201.2 13.3
18.11.2020 03:52:08 46.38 46.41 201.2 13.3
18.11.2020 03:53:08 46.38 46.4 201.2 13.3
18.11.2020 03:54:08 46.37 46.4 201.2 13.3
18.11.2020 03:55:08 46.37 46.39 201.2 13.3
18.11.2020 03:56:08 46.42 46.4 201.2 13.3
18.11.2020 03:57:08 46.41 46.41 201.2 13.3
18.11.2020 03:58:08 46.4 46.39 201.18 13.3
18.11.2020 03:59:08 46.4 46.4 201.2 13.3
18.11.2020 04:00:08 46.41 46.4 201.2 13.3
18.11.2020 04:01:08 46.37 46.41 201.2 13.3
18.11.2020 04:02:08 46.4 46.4 201.2 13.3
18.11.2020 04:03:08 46.4 46.4 201.2 13.3
18.11.2020 04:04:08 46.38 46.4 201.18 13.3
18.11.2020 04:05:08 46.4 46.4 201.21 13.3
18.11.2020 04:06:08 46.4 46.41 201.2 13.3
18.11.2020 04:07:08 46.41 46.4 201.18 13.3
18.11.2020 04:08:08 46.4 46.4 201.2 13.3
18.11.2020 04:09:08 46.41 46.39 201.2 13.3
18.11.2020 04:10:08 46.37 46.39 201.2 13.3
18.11.2020 04:11:08 46.37 46.4 201.2 13.3
18.11.2020 04:12:08 46.38 46.4 201.21 13.3
18.11.2020 04:13:08 46.4 46.4 201.2 13.3
18.11.2020 04:14:08 46.4 46.4 201.18 13.3
18.11.2020 04:15:08 46.38 46.39 201.2 13.3
18.11.2020 04:16:08 46.4 46.41 201.2 13.3
18.11.2020 04:17:08 46.41 46.4 201.2 13.3
18.11.2020 04:18:08 46.38 46.4 201.2 13.3
18.11.2020 04:19:08 46.4 46.39 201.2 13.3
18.11.2020 04:20:08 46.37 46.41 201.2 13.3
18.11.2020 04:21:08 46.4 46.4 201.2 13.3
18.11.2020 04:22:08 46.38 46.41 201.2 13.3
18.11.2020 04:23:08 46.4 46.4 201.18 13.3
18.11.2020 04:24:08 46.4 46.4 201.2 13.3
18.11.2020 04:25:08 46.38 46.41 201.2 13.3
18.11.2020 04:26:08 46.42 46.4 201.2 13.3
18.11.2020 04:27:08 46.4 46.41 201.18 13.3
18.11.2020 04:28:08 46.4 46.41 201.18 13.3
18.11.2020 04:29:08 46.41 46.4 201.2 13.3
18.11.2020 04:30:08 46.4 46.41 201.18 13.3
18.11.2020 04:31:08 46.38 46.4 201.2 13.3
18.11.2020 04:32:08 46.37 46.4 201.18 13.3
18.11.2020 04:33:08 46.4 46.4 201.2 13.3
18.11.2020 04:34:08 46.41 46.4 201.18 13.3
18.11.2020 04:35:08 46.4 46.4 201.2 13.3
18.11.2020 04:36:08 46.38 46.39 201.2 13.3
18.11.2020 04:37:08 46.37 46.39 201.2 13.3
18.11.2020 04:38:08 46.4 46.41 201.18 13.3
18.11.2020 04:39:08 46.38 46.4 201.2 13.3
18.11.2020 04:40:08 46.4 46.41 201.18 13.3
18.11.2020 04:41:08 46.4 46.4 201.2 13.3
18.11.2020 04:42:08 46.38 46.4 201.18 13.3
18.11.2020 04:43:08 46.4 46.4 201.2 13.3
18.11.2020 04:44:08 46.4 46.4 201.18 13.3
18.11.2020 04:45:08 46.42 46.41 201.18 13.3
18.11.2020 04:46:08 46.4 46.41 201.2 13.3
18.11.2020 04:47:08 46.4 46.39 201.2 13.3
18.11.2020 04:48:08 46.37 46.41 201.2 13.3
18.11.2020 04:49:08 46.4 46.39 201.2 13.3
18.11.2020 04:50:08 46.38 46.41 201.18 13.3
18.11.2020 04:51:08 46.37 46.41 201.18 13.3
18.11.2020 04:52:08 46.41 46.4 201.18 13.3
18.11.2020 04:53:08 46.4 46.39 201.18 13.3
18.11.2020 04:54:08 46.42 46.39 201.18 13.3
18.11.2020 04:55:08 46.38 46.39 201.2 13.3
18.11.2020 04:56:08 46.4 46.4 201.2 13.3
18.11.2020 04:57:08 46.41 46.4 201.18 13.3
18.11.2020 04:58:08 46.41 46.41 201.18 13.3
18.11.2020 04:59:08 46.41 46.39 201.2 13.3
18.11.2020 05:00:08 46.41 46.4 201.18 13.3
18.11.2020 05:01:08 46.38 46.4 201.18 13.3
18.11.2020 05:02:08 46.4 46.41 201.18 13.3
18.11.2020 05:03:08 46.4 46.39 201.2 13.3
18.11.2020 05:04:08 46.4 46.39 201.18 13.3
18.11.2020 05:05:08 46.42 46.4 201.2 13.3
18.11.2020 05:06:08 46.38 46.39 201.18 13.3
18.11.2020 05:07:08 46.41 46.4 201.2 13.3
18.11.2020 05:08:08 46.4 46.39 201.2 13.3
18.11.2020 05:09:08 46.38 46.4 201.2 13.3
18.11.2020 05:10:08 46.4 46.4 201.18 13.3
18.11.2020 05:11:08 46.37 46.4 201.18 13.3
18.11.2020 05:12:08 46.4 46.41 201.2 13.3
18.11.2020 05:13:08 46.41 46.4 201.18 13.3
18.11.2020 05:14:08 46.4 46.4 201.18 13.3
18.11.2020 05:15:08 46.38 46.41 201.18 13.3
18.11.2020 05:16:08 46.38 46.39 201.2 13.3
18.11.2020 05:17:08 46.4 46.4 201.18 13.3
18.11.2020 05:18:08 46.41 46.39 201.18 13.3
18.11.2020 05:19:08 46.4 46.41 201.18 13.3
18.11.2020 05:20:08 46.4 46.4 201.18 13.3
18.11.2020 05:21:08 46.4 46.4 201.2 13.3
18.11.2020 05:22:08 46.42 46.4 201.18 13.3
18.11.2020 05:23:08 46.41 46.4 201.18 13.3
18.11.2020 05:24:08 46.37 46.4 201.18 13.3
18.11.2020 05:25:08 46.41 46.4 201.18 13.3
18.11.2020 05:26:08 46.4 46.4 201.18 13.3
18.11.2020 05:27:08 46.38 46.4 201.18 13.3
18.11.2020 05:28:08 46.38 46.39 201.18 13.3
18.11.2020 05:29:08 46.4 46.39 201.18 13.3
18.11.2020 05:30:08 46.4 46.41 201.18 13.3
18.11.2020 05:31:08 46.41 46.39 201.18 13.3
18.11.2020 05:32:08 46.4 46.41 201.18 13.3
18.11.2020 05:33:08 46.4 46.4 201.18 13.3
18.11.2020 05:34:08 46.42 46.39 201.18 13.3
18.11.2020 05:35:08 46.4 46.41 201.18 13.3
18.11.2020 05:36:08 46.37 46.39 201.18 13.3
18.11.2020 05:37:08 46.38 46.39 201.18 13.3
18.11.2020 05:38:08 46.4 46.39 201.18 13.3
18.11.2020 05:39:08 46.4 46.4 201.18 13.3
18.11.2020 05:40:08 46.4 46.4 201.18 13.3
18.11.2020 05:41:08 46.38 46.4 201.2 13.3
18.11.2020 05:42:08 46.4 46.4 201.18 13.3
18.11.2020 05:43:08 46.38 46.41 201.18 13.3
18.11.2020 05:44:08 46.4 46.39 201.18 13.3
18.11.2020 05:45:08 46.38 46.4 201.18 13.3
18.11.2020 05:46:08 46.41 46.41 201.17 13.3
18.11.2020 05:47:08 46.41 46.4 201.2 13.3
18.11.2020 05:48:08 46.37 46.41 201.2 13.3
18.11.2020 05:49:08 46.38 46.4 201.18 13.3
18.11.2020 05:50:08 46.38 46.4 201.18 13.3
18.11.2020 05:51:08 46.4 46.4 201.17 13.3
18.11.2020 05:52:08 46.38 46.4 201.18 13.3
18.11.2020 05:53:08 46.4 46.4 201.18 13.3
18.11.2020 05:54:08 46.4 46.4 201.17 13.3
18.11.2020 05:55:08 46.37 46.39 201.2 13.3
18.11.2020 05:56:08 46.37 46.41 201.17 13.3
18.11.2020 05:57:08 46.38 46.4 201.2 13.3
18.11.2020 05:58:08 46.4 46.39 201.18 13.3
18.11.2020 05:59:08 46.41 46.4 201.17 13.3
18.11.2020 06:00:08 46.4 46.4 201.18 13.3
18.11.2020 06:01:08 46.42 46.4 201.18 13.3
18.11.2020 06:02:08 46.38 46.39 201.18 13.3
18.11.2020 06:03:08 46.42 46.39 201.18 13.3
18.11.2020 06:04:08 46.41 46.39 201.18 13.3
18.11.2020 06:05:08 46.4 46.4 201.18 13.3
18.11.2020 06:06:08 46.41 46.4 201.18 13.3
18.11.2020 06:07:08 46.38 46.4 201.18 13.3
18.11.2020 06:08:08 46.4 46.4 201.18 13.3
18.11.2020 06:09:08 46.42 46.39 201.18 13.3
18.11.2020 06:10:08 46.4 46.4 201.18 13.3
18.11.2020 06:11:08 46.37 46.39 201.18 13.3
18.11.2020 06:12:08 46.38 46.4 201.18 13.3
18.11.2020 06:13:08 46.37 46.4 201.18 13.3
18.11.2020 06:14:08 46.4 46.39 201.17 13.3
18.11.2020 06:15:08 46.37 46.4 201.18 13.3
18.11.2020 06:16:08 46.42 46.4 201.17 13.3
18.11.2020 06:17:08 46.4 46.39 201.17 13.3
18.11.2020 06:18:08 46.38 46.4 201.18 13.3
18.11.2020 06:19:08 46.38 46.39 201.17 13.3
18.11.2020 06:20:08 46.38 46.4 201.17 13.3
18.11.2020 06:21:08 46.38 46.4 201.17 13.3
18.11.2020 06:22:08 46.38 46.39 201.18 13.3
18.11.2020 06:23:08 46.38 46.4 201.17 13.3
18.11.2020 06:24:08 46.41 46.4 201.18 13.3
18.11.2020 06:25:08 46.37 46.39 201.17 13.3
18.11.2020 06:26:08 46.4 46.4 201.17 13.3
18.11.2020 06:27:08 46.4 46.39 201.2 13.3
18.11.2020 06:28:08 46.4 46.41 201.17 13.3
18.11.2020 06:29:08 46.38 46.39 201.17 13.3
18.11.2020 06:30:08 46.38 46.4 201.17 13.3
18.11.2020 06:31:08 46.38 46.4 201.17 13.3
18.11.2020 06:32:08 46.38 46.39 201.18 13.3
18.11.2020 06:33:08 46.38 46.4 201.18 13.3
18.11.2020 06:34:08 46.38 46.39 201.18 13.3
18.11.2020 06:35:08 46.4 46.4 201.17 13.3
18.11.2020 06:36:08 46.37 46.4 201.17 13.3
18.11.2020 06:37:08 46.37 46.4 201.18 13.3
18.11.2020 06:38:08 46.38 46.4 201.17 13.3
18.11.2020 06:39:08 46.38 46.39 201.17 13.3
18.11.2020 06:40:08 46.37 46.41 201.18 13.3
18.11.2020 06:41:08 46.38 46.4 201.17 13.3
18.11.2020 06:42:08 46.4 46.4 201.17 13.3
18.11.2020 06:43:08 46.42 46.39 201.17 13.3
18.11.2020 06:44:08 46.42 46.4 201.18 13.3
18.11.2020 06:45:08 46.38 46.39 201.17 13.3
18.11.2020 06:46:08 46.38 46.39 201.17 13.3
18.11.2020 06:47:08 46.38 46.39 201.17 13.3
18.11.2020 06:48:08 46.36 46.4 201.17 13.3
18.11.2020 06:49:08 46.41 46.4 201.17 13.3
18.11.2020 06:50:08 46.38 46.4 201.17 13.3
18.11.2020 06:51:08 46.36 46.39 201.17 13.3
18.11.2020 06:52:08 46.41 46.39 201.17 13.3
18.11.2020 06:53:08 46.38 46.39 201.18 13.3
18.11.2020 06:54:08 46.38 46.41 201.17 13.3
18.11.2020 06:55:08 46.41 46.41 201.18 13.3
18.11.2020 06:56:08 46.4 46.41 201.18 13.3
18.11.2020 06:57:08 46.4 46.39 201.17 13.3
18.11.2020 06:58:08 46.4 46.4 201.17 13.3
18.11.2020 06:59:08 46.37 46.4 201.17 13.3
18.11.2020 07:00:08 46.38 46.4 201.17 13.3
18.11.2020 07:01:08 46.4 46.4 201.17 13.3
18.11.2020 07:02:08 46.4 46.39 201.17 13.3
18.11.2020 07:03:08 46.38 46.4 201.17 13.3
18.11.2020 07:04:08 46.38 46.4 201.17 13.3
18.11.2020 07:05:08 46.4 46.39 201.17 13.3
18.11.2020 07:06:08 46.38 46.39 201.17 13.3
18.11.2020 07:07:08 46.4 46.4 201.17 13.3
18.11.2020 07:08:08 46.4 46.4 201.17 13.3
18.11.2020 07:09:08 46.4 46.39 201.17 13.3
18.11.2020 07:10:08 46.4 46.4 201.17 13.3
18.11.2020 07:11:08 46.37 46.41 201.17 13.3
18.11.2020 07:12:08 46.38 46.41 201.15 13.3
18.11.2020 07:13:08 46.38 46.4 201.17 13.3
18.11.2020 07:14:08 46.38 46.4 201.17 13.3
18.11.2020 07:15:08 46.38 46.41 201.17 13.3
18.11.2020 07:16:08 46.4 46.39 201.17 13.3
18.11.2020 07:17:08 46.38 46.4 201.18 13.3
18.11.2020 07:18:08 46.37 46.4 201.15 13.3
18.11.2020 07:19:08 46.38 46.41 201.17 13.3
18.11.2020 07:20:08 46.37 46.41 201.18 13.3
18.11.2020 07:21:08 46.4 46.4 201.17 13.3
18.11.2020 07:22:08 46.4 46.39 201.17 13.3
18.11.2020 07:23:08 46.4 46.4 201.17 13.3
18.11.2020 07:24:08 46.4 46.4 201.17 13.3
18.11.2020 07:25:08 46.4 46.4 201.17 13.3
18.11.2020 07:26:08 46.38 46.4 201.17 13.3
18.11.2020 07:27:08 46.41 46.39 201.17 13.3
18.11.2020 07:28:08 46.4 46.39 201.17 13.3
18.11.2020 07:29:08 46.38 46.4 201.17 13.3
18.11.2020 07:30:08 46.38 46.4 201.17 13.3
18.11.2020 07:31:08 46.4 46.39 201.17 13.3
18.11.2020 07:32:08 46.4 46.4 201.17 13.3
18.11.2020 07:33:08 46.38 46.4 201.15 13.3
18.11.2020 07:34:08 46.41 46.39 201.17 13.3
18.11.2020 07:35:08 46.38 46.39 201.17 13.3
18.11.2020 07:36:08 46.4 46.4 201.17 13.3
18.11.2020 07:37:08 46.36 46.4 201.15 13.3
18.11.2020 07:38:08 46.37 46.39 201.18 13.3
18.11.2020 07:39:08 46.38 46.39 201.17 13.3
18.11.2020 07:40:08 46.37 46.4 201.17 13.3
18.11.2020 07:41:08 46.4 46.39 201.17 13.3
18.11.2020 07:42:08 46.4 46.39 201.15 13.3
18.11.2020 07:43:08 46.4 46.39 201.17 13.3
18.11.2020 07:44:08 46.38 46.4 201.17 13.3
18.11.2020 07:45:08 46.38 46.4 201.17 13.3
18.11.2020 07:46:08 46.37 46.4 201.17 13.3
18.11.2020 07:47:08 46.4 46.39 201.17 13.3
18.11.2020 07:48:08 46.4 46.4 201.17 13.3
18.11.2020 07:49:08 46.37 46.4 201.17 13.3
18.11.2020 07:50:08 46.38 46.4 201.15 13.3
18.11.2020 07:51:08 46.38 46.39 201.17 13.3
18.11.2020 07:52:08 46.4 46.4 201.17 13.3
18.11.2020 07:53:08 46.38 46.4 201.18 13.3
18.11.2020 07:54:08 46.41 46.4 201.17 13.3
18.11.2020 07:55:08 46.38 46.4 201.17 13.3
18.11.2020 07:56:08 46.38 46.39 201.17 13.3
18.11.2020 07:57:08 46.38 46.4 201.17 13.3
18.11.2020 07:58:08 46.38 46.4 201.17 13.3
18.11.2020 07:59:08 46.41 46.4 201.17 13.3
18.11.2020 08:00:08 46.37 46.4 201.17 13.3
18.11.2020 08:01:08 46.38 46.39 201.17 13.3
18.11.2020 08:02:08 46.4 46.39 201.17 13.3
18.11.2020 08:03:08 46.38 46.39 201.17 13.3
18.11.2020 08:04:08 46.42 46.4 201.17 13.3
18.11.2020 08:05:08 46.4 46.4 201.17 13.3
18.11.2020 08:06:08 46.41 46.4 201.17 13.3
18.11.2020 08:07:08 46.41 46.39 201.17 13.3
18.11.2020 08:08:08 46.41 46.39 201.17 13.3
18.11.2020 08:09:08 46.37 46.39 201.17 13.3
18.11.2020 08:10:08 46.37 46.4 201.17 13.3
18.11.2020 08:11:08 46.42 46.4 201.17 13.3
18.11.2020 08:12:08 46.37 46.4 201.17 13.3
18.11.2020 08:13:08 46.4 46.39 201.17 13.3
18.11.2020 08:14:08 46.41 46.4 201.17 13.3
18.11.2020 08:15:08 46.38 46.39 201.17 13.3
18.11.2020 08:16:08 46.37 46.4 201.17 13.3
18.11.2020 08:17:08 46.4 46.4 201.17 13.3
18.11.2020 08:18:08 46.41 46.39 201.17 13.3
18.11.2020 08:19:08 46.41 46.39 201.17 13.3
18.11.2020 08:20:08 46.4 46.4 201.17 13.3
18.11.2020 08:21:08 46.38 46.39 201.17 13.3
18.11.2020 08:22:08 46.38 46.39 201.17 13.3
18.11.2020 08:23:08 46.37 46.4 201.17 13.3
18.11.2020 08:24:08 46.38 46.41 201.17 13.3
18.11.2020 08:25:08 46.37 46.4 201.17 13.3
18.11.2020 08:26:08 46.37 46.4 201.17 13.3
18.11.2020 08:27:08 46.4 46.4 201.17 13.3
18.11.2020 08:28:08 46.41 46.4 201.17 13.3
18.11.2020 08:29:08 46.4 46.39 201.15 13.3
18.11.2020 08:30:08 46.4 46.4 201.17 13.3
18.11.2020 08:31:08 46.4 46.4 201.17 13.3
18.11.2020 08:32:08 46.38 46.4 201.17 13.4
18.11.2020 08:33:08 46.4 46.39 201.17 13.3
18.11.2020 08:34:08 46.42 46.39 201.17 13.3
18.11.2020 08:35:08 46.37 46.4 201.17 13.4
18.11.2020 08:36:08 46.38 46.4 201.17 13.4
18.11.2020 08:37:08 46.4 46.4 201.17 13.4
18.11.2020 08:38:08 46.41 46.4 201.17 13.4
18.11.2020 08:39:08 46.4 46.4 201.17 13.4
18.11.2020 08:40:08 46.38 46.38 201.17 13.4
18.11.2020 08:41:08 46.38 46.41 201.15 13.4
18.11.2020 08:42:08 46.38 46.4 201.17 13.4
18.11.2020 08:43:08 46.38 46.39 201.17 13.4
18.11.2020 08:44:08 46.4 46.4 201.17 13.4
18.11.2020 08:45:08 46.38 46.39 201.17 13.4
18.11.2020 08:46:08 46.38 46.39 201.15 13.4
18.11.2020 08:47:08 46.4 46.41 201.17 13.4
18.11.2020 08:48:08 46.38 46.39 201.15 13.4
18.11.2020 08:49:08 46.42 46.4 201.15 13.4
18.11.2020 08:50:08 46.37 46.39 201.15 13.4
18.11.2020 08:51:08 46.37 46.4 201.15 13.4
18.11.2020 08:52:08 46.38 46.39 201.15 13.4
18.11.2020 08:53:08 46.37 46.39 201.17 13.4
18.11.2020 08:54:08 46.4 46.4 201.17 13.4
18.11.2020 08:55:08 46.37 46.39 201.17 13.4
18.11.2020 08:56:08 46.4 46.4 201.15 13.4
18.11.2020 08:57:08 46.38 46.4 201.15 13.4
18.11.2020 08:58:08 46.41 46.39 201.17 13.4
18.11.2020 08:59:08 46.38 46.39 201.17 13.4
18.11.2020 09:00:08 46.38 46.4 201.15 13.4
18.11.2020 09:01:08 46.4 46.39 201.17 13.4
18.11.2020 09:02:08 46.37 46.39 201.15 13.4
18.11.2020 09:03:08 46.37 46.39 201.15 13.4
18.11.2020 09:04:08 46.4 46.4 201.17 13.4
18.11.2020 09:05:08 46.38 46.4 201.17 13.4
18.11.2020 09:06:08 46.4 46.4 201.17 13.3
18.11.2020 09:07:08 46.4 46.39 201.17 13.3
18.11.2020 09:08:08 46.37 46.4 201.15 13.3
18.11.2020 09:09:08 46.41 46.39 201.17 13.3
18.11.2020 09:10:08 46.38 46.39 201.15 13.3
18.11.2020 09:11:08 46.38 46.4 201.15 13.3
18.11.2020 09:12:08 46.37 46.39 201.15 13.3
18.11.2020 09:13:08 46.41 46.39 201.15 13.3
18.11.2020 09:14:08 46.37 46.39 201.15 13.3
18.11.2020 09:15:08 46.37 46.39 201.15 13.3
18.11.2020 09:16:08 46.4 46.4 201.17 13.3
18.11.2020 09:17:08 46.37 46.4 201.15 13.3
18.11.2020 09:18:08 46.38 46.39 201.17 13.3
18.11.2020 09:19:08 46.4 46.39 201.14 13.3
18.11.2020 09:20:08 46.4 46.39 201.14 13.3
18.11.2020 09:21:08 46.38 46.39 201.15 13.3
18.11.2020 09:22:08 46.4 46.38 201.14 13.3
18.11.2020 09:23:08 46.4 46.39 201.14 13.3
18.11.2020 09:24:08 46.37 46.39 201.14 13.3
18.11.2020 09:25:08 46.38 46.39 201.15 13.3
18.11.2020 09:26:08 46.4 46.4 201.15 13.3
18.11.2020 09:27:08 46.37 46.4 201.14 13.3
18.11.2020 09:28:08 46.4 46.4 201.15 13.3
18.11.2020 09:29:08 46.4 46.4 201.15 13.3
18.11.2020 09:30:08 46.4 46.39 201.15 13.3
18.11.2020 09:31:08 46.4 46.39 201.14 13.3
18.11.2020 09:32:08 46.4 46.4 201.14 13.3
18.11.2020 09:33:08 46.38 46.4 201.15 13.3
18.11.2020 09:34:08 46.4 46.39 201.15 13.3
18.11.2020 09:35:08 46.38 46.4 201.15 13.3
