Date Time Temperature Temperature_Out Temperature_In Inlet_Pressure Outlet_Pressure Confining_Pressure_Reactor Confining_Pressure_Sample
27.01.2023 12:41:53 14.1 13.9 13.9 9.81 0.645 21.04 12.14
27.01.2023 12:42:03 14.1 13.9 13.9 9.81 0.639 21.04 12.14
27.01.2023 12:42:13 14 13.9 13.9 9.82 0.645 21.04 12.13
27.01.2023 12:42:23 14 13.9 13.9 9.81 0.643 21.04 12.13
27.01.2023 12:42:33 14 13.9 13.9 9.8 0.645 21.04 12.14
27.01.2023 12:42:43 14 13.9 13.9 9.81 0.645 21.03 12.13
27.01.2023 12:42:53 14 13.9 13.9 9.81 0.641 21.04 12.13
27.01.2023 12:43:03 14 13.9 13.9 9.81 0.645 21.04 12.13
27.01.2023 12:43:13 14 13.9 13.9 9.81 0.648 21.03 12.13
27.01.2023 12:43:23 14 13.9 13.9 9.8 0.646 21.04 12.13
27.01.2023 12:43:33 14 13.9 13.9 9.81 0.645 21.03 12.13
27.01.2023 12:43:43 14 13.9 13.9 9.8 0.648 21.04 12.13
27.01.2023 12:43:53 14 13.9 13.9 9.79 0.648 21.03 12.13
27.01.2023 12:44:03 14 13.9 13.9 9.8 0.652 21.04 12.13
27.01.2023 12:44:13 14 13.9 13.9 9.81 0.652 21.03 12.13
27.01.2023 12:44:23 14 13.9 13.9 9.8 0.648 21.03 12.13
27.01.2023 12:44:33 14 13.9 13.9 9.79 0.65 21.03 12.13
27.01.2023 12:44:43 14 13.9 13.9 9.79 0.652 21.03 12.13
27.01.2023 12:44:53 14 13.9 13.9 9.8 0.656 21.03 12.13
27.01.2023 12:45:03 14 13.9 13.9 9.8 0.654 21.03 12.13
27.01.2023 12:45:13 14 13.9 13.9 9.79 0.652 21.03 12.13
27.01.2023 12:45:23 14 13.9 13.9 9.79 0.654 21.03 12.13
27.01.2023 12:45:33 14 13.9 14 9.79 0.65 21.03 12.12
27.01.2023 12:45:43 14 13.9 14 9.79 0.654 21.03 12.13
27.01.2023 12:45:53 14 13.9 13.9 9.78 0.656 21.03 12.12
27.01.2023 12:46:03 14 13.9 13.9 9.78 0.656 21.03 12.12
27.01.2023 12:46:13 14 13.9 13.9 9.79 0.656 21.03 12.12
27.01.2023 12:46:23 14 13.9 13.9 9.78 0.658 21.03 12.12
27.01.2023 12:46:33 14 13.9 13.9 9.77 0.658 21.03 12.12
27.01.2023 12:46:43 14 13.9 13.9 9.79 0.656 21.02 12.12
27.01.2023 12:46:53 14 13.9 13.9 9.79 0.656 21.02 12.12
27.01.2023 12:47:03 14 13.9 13.9 9.78 0.665 21.03 12.12
27.01.2023 12:47:13 14 13.9 13.9 9.78 0.66 21.02 12.12
27.01.2023 12:47:23 14 13.9 13.9 9.78 0.661 21.03 12.12
27.01.2023 12:47:33 14 13.9 13.9 9.76 0.667 21.02 12.12
27.01.2023 12:47:43 14 13.9 13.9 9.77 0.663 21.02 12.12
27.01.2023 12:47:53 14 13.9 13.9 9.78 0.661 21.02 12.12
27.01.2023 12:48:03 14 13.9 13.9 9.76 0.66 21.02 12.12
27.01.2023 12:48:13 14 13.9 13.9 9.78 0.667 21.01 12.11
27.01.2023 12:48:23 14 13.9 14 9.78 0.665 21.02 12.11
27.01.2023 12:48:33 14 13.9 14 9.77 0.663 21.02 12.11
27.01.2023 12:48:43 14 13.9 13.9 9.78 0.665 21.01 12.11
27.01.2023 12:48:53 14 13.9 13.9 9.78 0.663 21.02 12.11
27.01.2023 12:49:03 14 13.9 13.9 9.77 0.669 21.02 12.11
27.01.2023 12:49:13 14 13.9 14 9.77 0.667 21.02 12.11
27.01.2023 12:49:23 14 13.9 13.9 9.75 0.669 21.02 12.11
27.01.2023 12:49:33 14 13.9 13.9 9.76 0.671 21.01 12.11
27.01.2023 12:49:43 14 13.9 13.9 9.76 0.673 21.01 12.11
27.01.2023 12:49:53 14 13.9 13.9 9.76 0.667 21.01 12.11
27.01.2023 12:50:03 14 13.9 13.9 9.77 0.669 21.02 12.11
27.01.2023 12:50:13 14 13.9 13.9 9.77 0.673 21.02 12.1
27.01.2023 12:50:23 14 13.9 13.9 9.76 0.667 21.02 12.1
27.01.2023 12:50:33 14 13.9 13.9 9.76 0.667 21.01 12.1
27.01.2023 12:50:43 14 13.9 13.9 9.77 0.669 21.01 12.1
27.01.2023 12:50:53 14 13.9 13.9 9.75 0.676 21.02 12.1
27.01.2023 12:51:03 14 13.9 13.9 9.76 0.676 21.01 12.1
27.01.2023 12:51:13 14 13.9 13.9 9.75 0.675 21.01 12.1
27.01.2023 12:51:23 14 13.9 13.9 9.75 0.671 21.01 12.1
27.01.2023 12:51:33 14 13.9 14 9.75 0.676 21.01 12.1
27.01.2023 12:51:43 14 13.9 13.9 9.74 0.676 21.01 12.1
27.01.2023 12:51:53 14 13.9 13.9 9.76 0.675 21.02 12.09
27.01.2023 12:52:03 14 13.9 13.9 9.75 0.675 21.01 12.09
27.01.2023 12:52:13 14 13.9 13.9 9.74 0.678 21.01 12.09
27.01.2023 12:52:23 14 13.9 13.9 9.75 0.678 21.01 12.09
27.01.2023 12:52:33 14 13.9 13.9 9.75 0.678 21.01 12.09
27.01.2023 12:52:43 14 13.9 13.9 9.74 0.676 21.01 12.09
27.01.2023 12:52:53 14 13.9 13.9 9.75 0.682 21.01 12.09
27.01.2023 12:53:03 14 13.9 13.9 9.75 0.676 21.01 12.09
27.01.2023 12:53:13 14 13.9 13.9 9.75 0.678 21.01 12.09
27.01.2023 12:53:23 14 13.9 13.9 9.74 0.686 21.01 12.09
27.01.2023 12:53:33 14 13.9 13.9 9.74 0.682 21.01 12.09
27.01.2023 12:53:43 14 13.9 13.9 9.74 0.678 21.01 12.09
27.01.2023 12:53:53 14 13.9 13.9 9.75 0.682 21.01 12.09
27.01.2023 12:54:03 14 13.9 13.9 9.74 0.68 21.01 12.09
27.01.2023 12:54:13 14 13.9 13.9 9.72 0.682 21.01 12.09
27.01.2023 12:54:23 14 13.9 13.9 9.73 0.688 21.01 12.09
27.01.2023 12:54:33 14 13.9 13.9 9.74 0.686 21 12.09
27.01.2023 12:54:43 14 13.9 13.9 9.73 0.686 21.01 12.09
27.01.2023 12:54:53 14 13.9 13.9 9.73 0.686 21.01 12.09
27.01.2023 12:55:03 14 13.9 13.9 9.74 0.686 21.01 12.09
27.01.2023 12:55:13 14 13.9 13.9 9.73 0.688 21 12.09
27.01.2023 12:55:23 14 13.9 13.9 9.72 0.69 21 12.09
27.01.2023 12:55:33 14 13.9 13.9 9.72 0.691 21 12.08
27.01.2023 12:55:43 14 13.9 13.9 9.73 0.686 21 12.08
27.01.2023 12:55:53 14 13.9 13.9 9.73 0.69 21 12.09
27.01.2023 12:56:03 14 13.9 13.9 9.72 0.69 21 12.08
27.01.2023 12:56:13 14 13.9 13.9 9.72 0.69 21 12.08
27.01.2023 12:56:23 14 13.9 13.9 9.73 0.686 21 12.08
27.01.2023 12:56:33 14 13.9 13.9 9.71 0.69 21 12.07
27.01.2023 12:56:43 14 13.9 13.9 9.71 0.693 21 12.07
27.01.2023 12:56:53 14 13.9 13.9 9.72 0.693 21 12.07
27.01.2023 12:57:03 14 13.9 13.9 9.72 0.69 20.99 12.07
27.01.2023 12:57:13 14 13.9 13.9 9.72 0.69 21 12.07
27.01.2023 12:57:23 14 13.9 13.9 9.73 0.697 21 12.07
27.01.2023 12:57:33 14 13.9 13.9 9.72 0.699 21 12.07
27.01.2023 12:57:43 14 13.9 13.9 9.72 0.695 20.99 12.07
27.01.2023 12:57:53 14 13.9 13.9 9.71 0.693 21 12.07
27.01.2023 12:58:03 14 13.9 13.9 9.7 0.686 20.99 12.07
27.01.2023 12:58:13 14 13.9 13.9 9.7 0.697 20.99 12.07
27.01.2023 12:58:23 14 13.9 13.9 9.71 0.697 20.99 12.07
27.01.2023 12:58:33 14 13.9 14 9.7 0.699 20.99 12.07
27.01.2023 12:58:43 14 13.9 13.9 9.71 0.697 20.99 12.07
27.01.2023 12:58:53 14 13.9 13.9 9.7 0.699 20.99 12.07
27.01.2023 12:59:03 14 13.9 13.9 9.7 0.695 20.99 12.07
27.01.2023 12:59:13 14 13.9 13.9 9.7 0.703 20.99 12.07
27.01.2023 12:59:23 14 13.9 13.9 9.7 0.703 20.99 12.06
27.01.2023 12:59:33 14 13.9 13.9 9.71 0.703 20.99 12.06
27.01.2023 12:59:43 14 13.9 13.9 9.7 0.701 20.99 12.06
27.01.2023 12:59:53 14 13.9 13.9 9.69 0.703 20.99 12.06
27.01.2023 13:00:03 14 13.9 13.9 9.7 0.703 20.99 12.06
27.01.2023 13:00:13 14 13.9 13.9 9.7 0.703 20.99 12.06
27.01.2023 13:00:23 14 13.9 13.9 9.7 0.706 21 12.06
27.01.2023 13:00:33 14 13.9 13.9 9.69 0.706 20.99 12.06
27.01.2023 13:00:43 14 13.9 13.9 9.69 0.706 20.99 12.06
27.01.2023 13:00:53 14 13.9 13.9 9.69 0.703 20.99 12.06
27.01.2023 13:01:03 14 13.9 13.9 9.69 0.71 20.99 12.06
27.01.2023 13:01:13 14 13.9 13.9 9.7 0.706 20.99 12.06
27.01.2023 13:01:23 14 13.9 13.9 9.69 0.706 20.99 12.06
27.01.2023 13:01:33 14 13.9 13.9 9.69 0.706 20.99 12.06
27.01.2023 13:01:43 14 13.9 13.9 9.69 0.708 20.99 12.05
27.01.2023 13:01:53 14 13.9 13.9 9.69 0.708 20.99 12.06
27.01.2023 13:02:03 14 13.9 13.9 9.69 0.71 20.99 12.06
27.01.2023 13:02:13 14 13.9 13.9 9.69 0.716 20.99 12.05
27.01.2023 13:02:23 14 13.9 13.9 9.68 0.706 20.99 12.05
27.01.2023 13:02:33 14 13.9 13.9 9.68 0.708 20.99 12.05
27.01.2023 13:02:43 14 13.9 14 9.67 0.714 20.99 12.05
27.01.2023 13:02:53 14 13.9 14 9.68 0.71 20.98 12.05
27.01.2023 13:03:03 14 13.9 14 9.67 0.712 20.99 12.05
27.01.2023 13:03:13 14 13.9 14 9.69 0.712 20.98 12.04
27.01.2023 13:03:23 14 13.9 14 9.68 0.714 20.99 12.05
27.01.2023 13:03:33 14 13.9 13.9 9.68 0.716 20.98 12.04
27.01.2023 13:03:43 14 13.9 13.9 9.67 0.718 20.99 12.04
27.01.2023 13:03:53 14 13.9 13.9 9.68 0.72 20.99 12.04
27.01.2023 13:04:03 14 13.9 13.9 9.67 0.712 20.98 12.04
27.01.2023 13:04:13 14 13.9 13.9 9.68 0.718 20.98 12.04
27.01.2023 13:04:23 14 13.9 13.9 9.66 0.716 20.98 12.04
27.01.2023 13:04:33 14 13.9 13.9 9.67 0.721 20.98 12.04
27.01.2023 13:04:43 14 13.9 13.9 9.67 0.721 20.98 12.04
27.01.2023 13:04:53 14 13.9 13.9 9.67 0.72 20.98 12.04
27.01.2023 13:05:03 14 13.9 13.9 9.67 0.716 20.98 12.04
27.01.2023 13:05:13 14 13.9 13.9 9.66 0.721 20.98 12.04
27.01.2023 13:05:23 14 13.9 13.9 9.67 0.72 20.98 12.03
27.01.2023 13:05:33 14 13.9 13.9 9.67 0.721 20.98 12.04
27.01.2023 13:05:43 14 13.9 13.9 9.65 0.723 20.98 12.04
27.01.2023 13:05:53 14 13.9 14 9.66 0.718 20.98 12.03
27.01.2023 13:06:03 14 13.9 14 9.65 0.723 20.98 12.03
27.01.2023 13:06:13 14 13.9 14 9.66 0.72 20.98 12.03
27.01.2023 13:06:23 14 13.9 14 9.66 0.721 20.98 12.03
27.01.2023 13:06:33 14 13.9 14 9.66 0.721 20.98 12.03
27.01.2023 13:06:43 14 13.9 14 9.66 0.725 20.97 12.03
27.01.2023 13:06:53 14 13.9 14 9.65 0.727 20.97 12.03
27.01.2023 13:07:03 14 14 14 9.65 0.725 20.97 12.03
27.01.2023 13:07:13 14 13.9 14 9.65 0.723 20.98 12.03
27.01.2023 13:07:23 14 13.9 14 9.65 0.729 20.98 12.03
27.01.2023 13:07:33 14 13.9 14 9.65 0.727 20.98 12.03
27.01.2023 13:07:43 14 13.9 13.9 9.64 0.725 20.97 12.03
27.01.2023 13:07:53 14 13.9 14 9.63 0.733 20.97 12.03
27.01.2023 13:08:03 14 13.9 13.9 9.66 0.727 20.97 12.03
27.01.2023 13:08:13 14 13.9 13.9 9.64 0.725 20.97 12.03
27.01.2023 13:08:23 14 13.9 14 9.65 0.731 20.97 12.03
27.01.2023 13:08:33 14 13.9 13.9 9.65 0.731 20.97 12.03
27.01.2023 13:08:43 14 13.9 13.9 9.64 0.733 20.97 12.03
27.01.2023 13:08:53 14 13.9 13.9 9.64 0.733 20.97 12.03
27.01.2023 13:09:03 14 13.9 13.9 9.64 0.729 20.97 12.02
27.01.2023 13:09:13 14 13.9 13.9 9.64 0.736 20.97 12.02
27.01.2023 13:09:23 14 13.9 13.9 9.64 0.735 20.97 12.02
27.01.2023 13:09:33 14 13.9 13.9 9.63 0.733 20.96 12.02
27.01.2023 13:09:43 14 13.9 13.9 9.63 0.735 20.97 12.02
27.01.2023 13:09:53 14 13.9 13.9 9.63 0.738 20.97 12.02
27.01.2023 13:10:03 14 13.9 13.9 9.63 0.736 20.96 12.02
27.01.2023 13:10:13 14 13.9 14 9.63 0.738 20.97 12.02
27.01.2023 13:10:23 14 13.9 13.9 9.63 0.742 20.97 12.02
27.01.2023 13:10:33 14 13.9 13.9 9.63 0.742 20.97 12.02
27.01.2023 13:10:43 14 13.9 13.9 9.63 0.746 20.97 12.01
27.01.2023 13:10:53 14 13.9 13.9 9.63 0.74 20.97 12.01
27.01.2023 13:11:03 14 13.9 13.9 9.62 0.742 20.97 12.01
27.01.2023 13:11:13 14 13.9 13.9 9.63 0.738 20.97 12.01
27.01.2023 13:11:23 14 13.9 13.9 9.63 0.744 20.97 12.01
27.01.2023 13:11:33 14 13.9 13.9 9.63 0.738 20.96 12.01
27.01.2023 13:11:43 14 13.9 13.9 9.62 0.74 20.97 12.01
27.01.2023 13:11:53 14 13.9 13.9 9.61 0.742 20.96 12.01
27.01.2023 13:12:03 14 13.9 13.9 9.64 0.746 20.96 12.01
27.01.2023 13:12:13 14 13.9 13.9 9.63 0.746 20.96 12.01
27.01.2023 13:12:23 14 13.9 13.9 9.63 0.746 20.96 12.01
27.01.2023 13:12:33 14 13.9 13.9 9.61 0.751 20.96 12.01
27.01.2023 13:12:43 14 13.9 13.9 9.61 0.744 20.96 12.01
27.01.2023 13:12:53 14 13.9 13.9 9.62 0.744 20.96 12.01
27.01.2023 13:13:03 14 13.9 13.9 9.61 0.748 20.96 12
27.01.2023 13:13:13 14 13.9 13.9 9.61 0.748 20.96 12
27.01.2023 13:13:23 14 13.9 13.9 9.61 0.75 20.96 12
27.01.2023 13:13:33 14 13.9 13.9 9.62 0.751 20.96 12.01
27.01.2023 13:13:43 14 13.9 13.9 9.61 0.751 20.96 12.01
27.01.2023 13:13:53 14 13.9 13.9 9.61 0.751 20.96 12.01
27.01.2023 13:14:03 14 13.9 14 9.6 0.746 20.96 12.01
27.01.2023 13:14:13 14 13.9 13.9 9.61 0.75 20.96 12
27.01.2023 13:14:23 14 13.9 14 9.61 0.755 20.96 12
27.01.2023 13:14:33 14 13.9 14 9.61 0.75 20.96 12
27.01.2023 13:14:43 14 13.9 14 9.6 0.755 20.95 12
27.01.2023 13:14:53 14 13.9 13.9 9.6 0.755 20.96 12
27.01.2023 13:15:03 14 13.9 13.9 9.6 0.755 20.95 12
27.01.2023 13:15:13 14 13.9 13.9 9.6 0.753 20.96 12
27.01.2023 13:15:23 14 13.9 13.9 9.6 0.755 20.95 12
27.01.2023 13:15:33 14 13.9 13.9 9.59 0.753 20.95 12
27.01.2023 13:15:43 14 13.9 13.9 9.6 0.759 20.96 12
27.01.2023 13:15:53 14 13.9 13.9 9.6 0.757 20.96 12
27.01.2023 13:16:03 14 14 14 9.6 0.759 20.95 12
27.01.2023 13:16:13 14 13.9 13.9 9.58 0.755 20.95 12
27.01.2023 13:16:23 14 13.9 13.9 9.58 0.757 20.95 12
27.01.2023 13:16:33 14 13.9 13.9 9.58 0.763 20.95 11.99
27.01.2023 13:16:43 14 13.9 13.9 9.61 0.761 20.95 11.99
27.01.2023 13:16:53 14 13.9 13.9 9.59 0.761 20.95 11.99
27.01.2023 13:17:03 14 13.9 13.9 9.59 0.759 20.95 11.99
27.01.2023 13:17:13 14 13.9 13.9 9.59 0.753 20.95 11.99
27.01.2023 13:17:23 14 13.9 13.9 9.58 0.763 20.95 11.98
27.01.2023 13:17:33 14 13.9 13.9 9.58 0.761 20.95 11.98
27.01.2023 13:17:43 14 13.9 13.9 9.58 0.763 20.95 11.98
27.01.2023 13:17:53 14 13.9 13.9 9.58 0.765 20.95 11.98
27.01.2023 13:18:03 14 13.9 13.9 9.58 0.763 20.95 11.98
27.01.2023 13:18:13 14 13.9 13.9 9.57 0.765 20.95 11.98
27.01.2023 13:18:23 14 13.9 13.9 9.59 0.765 20.95 11.98
27.01.2023 13:18:33 14 13.9 13.9 9.58 0.761 20.95 11.98
27.01.2023 13:18:43 14 13.9 13.9 9.58 0.761 20.95 11.98
27.01.2023 13:18:53 14 13.9 13.9 9.57 0.766 20.95 11.98
27.01.2023 13:19:03 14 13.9 13.9 9.58 0.768 20.95 11.98
27.01.2023 13:19:13 14 13.9 13.9 9.57 0.772 20.95 11.98
27.01.2023 13:19:23 14 13.9 13.9 9.58 0.768 20.95 11.98
27.01.2023 13:19:33 14 13.9 13.9 9.57 0.77 20.95 11.98
27.01.2023 13:19:43 14 13.9 14 9.57 0.77 20.95 11.98
27.01.2023 13:19:53 14 13.9 14 9.56 0.77 20.94 11.98
27.01.2023 13:20:03 14 13.9 14 9.58 0.768 20.95 11.98
27.01.2023 13:20:13 14 13.9 14 9.57 0.77 20.95 11.98
27.01.2023 13:20:23 14 13.9 14 9.55 0.768 20.95 11.98
27.01.2023 13:20:33 14 13.9 14 9.57 0.772 20.95 11.97
27.01.2023 13:20:43 14 13.9 14 9.57 0.772 20.95 11.97
27.01.2023 13:20:53 14 13.9 14 9.56 0.772 20.95 11.97
27.01.2023 13:21:03 14 13.9 14 9.56 0.768 20.95 11.97
27.01.2023 13:21:13 14 13.9 14 9.57 0.774 20.95 11.97
27.01.2023 13:21:23 14 13.9 14 9.57 0.772 20.95 11.97
27.01.2023 13:21:33 14 13.9 14 9.57 0.772 20.94 11.97
27.01.2023 13:21:43 14 13.9 14 9.55 0.772 20.94 11.97
27.01.2023 13:21:53 14 13.9 14 9.54 0.776 20.95 11.97
27.01.2023 13:22:03 14 13.9 14 9.55 0.776 20.95 11.97
27.01.2023 13:22:13 14 13.9 14 9.55 0.781 20.94 11.97
27.01.2023 13:22:23 14 13.9 14 9.55 0.78 20.95 11.97
27.01.2023 13:22:33 14 13.9 14 9.56 0.778 20.94 11.97
27.01.2023 13:22:43 14 13.9 14 9.54 0.78 20.94 11.97
27.01.2023 13:22:53 14 13.9 14 9.54 0.781 20.94 11.97
27.01.2023 13:23:03 14 13.9 14 9.54 0.778 20.94 11.97
27.01.2023 13:23:13 14 13.9 14 9.55 0.783 20.93 11.97
27.01.2023 13:23:23 14 13.9 14 9.55 0.78 20.94 11.96
27.01.2023 13:23:33 14 13.9 14 9.57 0.781 20.93 11.96
